City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
363,Santander,ES,43.46,-3.8,72.0,77,75,5.82,broken clouds
364,Healdsburg,US,38.61,-122.87,93.99,35,0,5.7,clear sky
365,Cururupu,BR,-1.83,-44.87,81.9,73,59,5.53,broken clouds
366,Stornoway,GB,58.21,-6.39,62.6,77,0,11.41,clear sky
367,Riyadh,SA,24.69,46.72,93.2,23,18,2.24,few clouds
368,Clinton,US,42.59,-82.92,89.01,51,40,13.87,scattered clouds
369,Saint-Ambroise,CA,48.55,-71.33,71.6,40,40,13.87,scattered clouds
370,Hibbing,US,47.43,-92.94,75.2,73,75,4.97,broken clouds
371,Boende,CD,-0.22,20.87,73.83,93,100,1.36,overcast clouds
372,Puro,PH,12.48,123.38,79.59,78,77,3.76,broken clouds
373,Samsun,TR,41.25,36.33,75.2,64,75,18.34,broken clouds
374,Worland,US,44.02,-107.96,82.99,32,1,3.36,clear sky
375,Xichang,CN,27.9,102.26,64.74,77,61,1.66,broken clouds
376,Ocos,GT,14.51,-92.19,89.6,66,40,5.82,scattered clouds
377,Iglesias,IT,39.31,8.54,82.4,83,5,9.17,clear sky
378,Adilabad,IN,19.67,78.53,75.33,88,100,8.72,overcast clouds
379,Cockburn Town,TC,21.46,-71.14,87.8,66,40,14.99,scattered clouds
380,Ko Samui,TH,9.54,99.94,82.92,76,97,15.43,overcast clouds
381,Avera,US,33.19,-82.53,82.4,78,40,4.7,scattered clouds
382,Envira,BR,-7.3,-70.22,77.97,49,11,8.25,few clouds
383,Saint-Denis,FR,48.92,2.33,78.8,39,94,13.87,overcast clouds
384,Homer,US,59.64,-151.55,64.99,72,1,5.82,clear sky
385,Longyearbyen,SJ,78.22,15.64,42.8,87,75,4.7,light rain
386,Christchurch,NZ,-43.53,172.63,46.4,93,90,4.7,fog
387,Tanout,NE,14.97,8.89,80.74,70,86,15.37,overcast clouds
388,Griffith,US,41.53,-87.42,86.0,45,1,6.93,clear sky
389,Adzope,CI,6.11,-3.86,73.76,90,84,4.23,broken clouds
390,Hovd,MN,48.01,91.64,60.78,38,54,5.26,broken clouds
391,Puerto Padre,CU,21.2,-76.6,93.2,52,40,10.29,scattered clouds
392,Prince Rupert,CA,54.32,-130.32,59.0,93,90,3.36,light rain
393,Vostok,RU,46.49,135.88,46.27,99,34,3.94,scattered clouds
394,Kitgum,UG,3.28,32.89,67.77,88,75,1.45,broken clouds
395,Sonoita,MX,31.85,-112.83,95.0,39,65,14.79,broken clouds
396,Manta,EC,-0.95,-80.73,73.4,83,75,5.82,broken clouds
397,Pocinhos,BR,-7.08,-36.06,82.4,61,40,13.87,scattered clouds
398,Maningrida,AU,-12.07,134.27,63.52,88,0,5.75,clear sky
399,Port Hardy,CA,50.7,-127.42,57.2,100,90,2.24,mist
400,Garango,BF,11.8,-0.55,74.97,91,100,9.8,overcast clouds
401,Ustrzyki Dolne,PL,49.43,22.59,66.99,85,0,8.99,clear sky
402,Zyryanka,RU,65.75,150.85,40.08,70,100,13.87,overcast clouds
403,Marzuq,YE,14.4,46.47,83.64,44,93,5.99,overcast clouds
404,Nisia Floresta,BR,-6.09,-35.21,80.6,69,40,19.46,scattered clouds
405,Nanortalik,GL,60.14,-45.24,49.55,64,0,3.83,clear sky
406,Pleshanovo,RU,52.83,53.48,51.87,93,40,5.23,scattered clouds
407,Grand Gaube,MU,-20.01,57.66,69.01,69,0,5.01,clear sky
408,Guaruja,BR,-23.99,-46.26,57.2,87,90,9.17,light rain
409,Koundara,GN,12.48,-13.3,76.1,95,94,6.06,light rain
410,Marsa Matruh,EG,31.35,27.25,78.8,65,0,9.17,clear sky
411,Kidal,ML,18.44,1.41,100.42,9,16,13.0,few clouds
412,Tuatapere,NZ,-46.13,167.68,46.99,97,44,1.99,scattered clouds
413,Varnamo,SE,57.19,14.04,66.99,89,42,7.4,scattered clouds
414,Mount Isa,AU,-20.73,139.5,60.8,26,14,9.17,few clouds
415,Naryan-Mar,RU,67.67,53.09,45.97,95,30,6.49,scattered clouds
416,Bathsheba,BB,13.22,-59.52,87.8,74,40,12.75,scattered clouds
417,Nerchinskiy Zavod,RU,51.31,119.61,54.82,90,100,2.71,overcast clouds
418,Jiana,RO,44.4,22.71,72.7,60,0,4.23,clear sky
419,Korhogo,CI,9.45,-5.63,74.01,92,69,1.86,broken clouds
420,Thunder Bay,CA,48.4,-89.32,75.2,64,20,5.82,few clouds
421,Sao Paulo De Olivenca,BR,-3.38,-68.87,86.25,68,31,5.03,light rain
422,Cocorit,MX,27.58,-109.97,89.6,52,75,8.05,broken clouds
423,Jiazi,CN,22.88,116.07,79.68,87,100,2.73,overcast clouds
424,Pakaur,IN,24.63,87.85,78.17,95,100,7.76,moderate rain
425,Kilkis,GR,40.99,22.87,81.0,51,0,1.99,clear sky
426,Tarakan,ID,3.3,117.63,80.85,81,1,3.89,light rain
427,Graaff-Reinet,ZA,-32.25,24.53,50.0,51,0,1.01,clear sky
428,Yar-Sale,RU,66.83,70.83,54.68,87,84,10.78,broken clouds
429,Iberia,US,29.95,-91.75,91.4,38,40,13.87,scattered clouds
430,Adrar,MR,20.5,-10.07,98.65,23,78,15.68,broken clouds
431,Ballina,AU,-28.87,153.57,54.0,76,0,5.82,clear sky
432,Oranjemund,NA,-28.55,16.43,61.72,35,0,9.69,clear sky
433,Ulaanbaatar,MN,47.91,106.88,55.4,71,93,2.24,overcast clouds
434,Hua Hin,TH,12.57,99.96,78.64,75,100,5.14,overcast clouds
435,Saint Anthony,US,45.02,-93.22,87.01,54,40,10.29,scattered clouds
436,Cervo,ES,43.67,-7.41,70.0,37,0,11.48,clear sky
437,Port Hedland,AU,-20.32,118.57,60.8,44,0,6.93,clear sky
438,Coolum Beach,AU,-26.53,153.1,52.0,63,34,1.01,scattered clouds
439,Ust-Karsk,RU,52.7,118.81,58.32,90,100,1.1,overcast clouds
440,Awjilah,LY,29.11,21.29,81.1,55,0,16.28,clear sky
441,Santa Maria,BR,-29.68,-53.81,55.4,32,0,3.36,clear sky
442,Gloversville,US,43.05,-74.34,82.4,48,40,10.29,scattered clouds
443,Lewiston,US,44.1,-70.21,82.99,45,75,6.93,broken clouds
444,Vanavara,RU,60.34,102.28,53.28,78,100,2.77,overcast clouds
445,Rapid City,US,44.08,-103.23,90.0,27,40,9.17,haze
446,Agadez,NE,19.75,10.25,95.83,22,0,13.31,clear sky
447,Manono,CD,-7.3,27.42,79.92,35,8,3.6,clear sky
448,Pontal Do Parana,BR,-25.65,-48.51,42.8,70,75,10.29,broken clouds
449,Coihaique,CL,-45.58,-72.07,59.0,41,40,11.41,scattered clouds
450,Kholm-Zhirkovskiy,RU,55.52,33.47,54.07,81,4,3.98,clear sky
451,Amapa,BR,1.0,-52.0,88.84,49,78,3.33,broken clouds
452,Vila Franca Do Campo,PT,37.72,-25.43,75.2,78,20,6.93,few clouds
453,Semey,KZ,50.41,80.23,60.22,49,48,5.28,scattered clouds
454,Jiblah,YE,13.92,44.15,70.05,68,90,2.77,overcast clouds
455,Mrakovo,RU,52.72,56.62,47.75,95,17,2.98,few clouds
456,Makakilo City,US,21.35,-158.09,84.2,54,1,6.93,clear sky
457,Tecpan,GT,14.76,-90.99,77.0,50,40,11.41,scattered clouds
458,Alice Springs,AU,-23.7,133.88,46.4,42,0,5.82,clear sky
459,Gawler,AU,-34.6,138.73,48.99,80,35,10.0,light rain
460,Merrill,US,45.18,-89.68,84.2,58,1,10.29,clear sky
461,Gazanjyk,TM,39.24,55.52,89.85,17,0,19.28,clear sky
462,Teguise,ES,29.06,-13.56,78.8,69,20,19.46,few clouds
463,Riverton,US,40.52,-111.94,91.0,29,1,5.73,clear sky
464,Ucluelet,CA,48.93,-125.55,63.0,93,75,8.05,broken clouds
465,Comodoro Rivadavia,AR,-45.87,-67.5,68.0,28,0,13.87,clear sky
466,Luwuk,ID,-0.95,122.79,75.7,74,10,4.29,clear sky
467,Chiredzi,ZW,-21.05,31.67,63.3,76,88,10.45,overcast clouds
468,Nova Odesa,UA,47.31,31.79,80.6,39,20,11.18,few clouds
469,Barra,BR,-11.09,-43.14,90.12,26,15,4.54,few clouds
470,Davenport,US,41.52,-90.58,82.99,48,1,4.7,clear sky
471,Semme,FR,46.2,1.5,62.6,93,100,2.24,light rain
472,San Cristobal,VE,7.77,-72.22,89.6,55,40,13.87,scattered clouds
473,Bail Hongal,IN,15.82,74.87,71.44,91,100,11.36,overcast clouds
474,Srostki,RU,52.42,85.7,54.23,88,63,5.97,broken clouds
475,Leh,IN,34.17,77.58,60.44,35,7,5.53,clear sky
476,Seydi,TM,39.48,62.91,76.51,19,0,12.17,clear sky
477,Mocuba,MZ,-16.84,36.99,66.04,91,10,3.76,clear sky
478,Seminole,US,28.71,-81.21,88.0,78,75,5.82,heavy intensity rain
479,Gat,IL,31.61,34.76,80.01,81,0,0.69,clear sky
480,Cap Malheureux,MU,-19.98,57.61,69.01,69,13,5.01,few clouds
481,Strathroy,CA,42.96,-81.62,84.0,46,0,3.0,light rain
482,Namibe,AO,-15.2,12.15,63.73,75,90,5.55,overcast clouds
483,Dongsheng,CN,39.82,109.98,63.07,76,62,16.71,broken clouds
484,Kontagora,NG,10.4,5.47,72.81,94,100,2.57,moderate rain
485,San Jeronimo,PE,-11.95,-75.28,59.43,49,100,11.23,light rain
486,Husavik,IS,66.04,-17.34,48.2,76,1,9.17,clear sky
487,Slave Lake,CA,55.28,-114.77,71.6,49,20,16.11,few clouds
488,Mukono,UG,0.35,32.76,73.4,73,20,2.24,few clouds
489,Killybegs,IE,54.63,-8.45,59.0,82,20,10.29,few clouds
490,Mehriz,IR,31.59,54.43,96.8,11,0,13.87,clear sky
491,Svetlyy,RU,54.67,20.13,73.0,73,100,6.71,overcast clouds
492,Erenhot,CN,43.65,111.98,73.36,46,99,12.77,overcast clouds
493,Ouallam,NE,14.32,2.09,88.99,51,22,17.22,few clouds
494,Fallon,US,39.47,-118.78,91.99,11,90,7.29,smoke
495,Preobrazheniye,RU,42.9,133.91,61.72,70,89,2.28,overcast clouds
496,Jacobabad,PK,28.28,68.44,88.2,52,74,3.22,broken clouds
497,Shingu,JP,33.73,135.98,75.96,86,0,4.23,clear sky
498,Takoradi,GH,4.88,-1.76,75.18,88,63,8.32,broken clouds
499,Mbanza-Ngungu,CD,-5.25,14.87,76.57,58,69,4.59,broken clouds
500,Vao,NC,-22.67,167.48,70.83,75,1,6.06,clear sky
501,Sept-Iles,CA,50.2,-66.38,70.0,32,75,10.29,broken clouds
502,Ambilobe,MG,-13.2,49.05,67.98,78,47,3.74,scattered clouds
503,Tagusao,PH,9.19,117.81,79.72,83,97,5.08,overcast clouds
504,Thio,NC,-21.62,166.22,59.0,93,24,3.36,few clouds
505,Kalanguy,RU,51.02,116.52,60.48,88,100,3.04,light rain
506,Jiangyou,CN,31.77,104.72,73.33,85,98,2.37,light rain
507,Puksoozero,RU,62.59,40.61,55.35,76,7,3.29,clear sky
508,Springdale,US,36.19,-94.13,88.0,35,1,5.82,clear sky
509,Mozarlandia,BR,-14.74,-50.57,93.33,24,14,12.12,few clouds
510,Igrim,RU,63.19,64.42,56.55,96,100,8.57,light rain
511,Lexington,US,37.99,-84.48,80.01,78,75,5.82,thunderstorm
512,Eyl,SO,7.98,49.82,77.23,75,96,24.11,overcast clouds
513,La Libertad,EC,-2.23,-80.9,69.8,77,90,8.05,overcast clouds
514,Yurginskoye,RU,56.82,67.39,52.11,97,12,5.91,few clouds
515,Tsabong,BW,-26.02,22.4,52.9,39,0,5.12,clear sky
516,Dankov,RU,53.25,39.16,59.0,62,72,6.71,broken clouds
517,Katsuura,JP,35.13,140.3,80.6,88,20,6.93,few clouds
518,Dauphin,CA,51.15,-100.05,75.2,83,75,6.93,broken clouds
519,Khorixas,NA,-20.37,14.97,61.23,21,8,6.42,clear sky
520,Hualmay,PE,-11.1,-77.61,65.25,69,95,8.41,overcast clouds
521,Katherine,AU,-14.47,132.27,69.8,60,0,4.7,clear sky
522,Tucupita,VE,9.06,-62.05,86.34,71,99,3.44,moderate rain
523,Touros,BR,-5.2,-35.46,78.8,78,40,12.75,scattered clouds
524,Chenzhou,CN,25.8,113.03,76.75,87,84,1.83,moderate rain
525,Bubaque,GW,11.28,-15.83,79.74,82,92,16.73,moderate rain
526,Jintur,IN,19.62,76.7,73.92,89,100,10.78,overcast clouds
527,Balotra,IN,25.83,72.23,89.38,66,96,6.17,moderate rain
528,Nedumangad,IN,8.6,77.0,82.4,88,20,5.82,mist
529,Svetlogorsk,BY,52.63,29.73,58.77,97,42,5.84,scattered clouds
530,Tonekabon,IR,36.82,50.87,77.0,83,0,2.24,clear sky
531,Bontang,ID,0.13,117.5,79.75,80,100,2.28,overcast clouds
532,Visnes,NO,59.36,5.22,66.2,77,75,25.28,shower rain
533,Waddan,LY,29.16,16.14,79.84,45,0,19.28,clear sky
534,Srivardhan,IN,18.03,73.02,80.2,86,100,16.42,moderate rain
535,Henties Bay,NA,-22.12,14.28,63.09,33,31,10.25,scattered clouds
536,Severo-Yeniseyskiy,RU,60.37,93.04,49.86,99,95,2.82,overcast clouds
537,Komsomolskiy,UZ,40.43,71.72,71.6,49,0,6.93,clear sky
538,Tevriz,RU,57.51,72.4,51.12,97,6,3.15,clear sky
539,San Pedro,PH,14.35,121.02,80.6,88,56,2.24,broken clouds
540,Olinda,BR,-8.01,-34.86,78.8,69,75,16.11,broken clouds
541,Yarada,IN,17.65,83.27,78.8,100,90,2.24,mist
542,Saiki,JP,32.95,131.9,78.66,82,33,5.75,scattered clouds
543,Port Blair,IN,11.67,92.75,81.99,79,100,10.22,overcast clouds
544,Jiuquan,CN,39.74,98.52,72.68,43,100,12.37,overcast clouds
545,Baneh,IR,36.0,45.89,57.38,53,0,3.4,clear sky
546,Meulaboh,ID,4.14,96.13,77.25,88,100,5.01,moderate rain
547,Biankouma,CI,7.74,-7.61,71.06,93,100,1.83,moderate rain
548,Zhanaozen,KZ,43.3,52.8,85.01,25,100,19.98,overcast clouds
549,Skjervoy,NO,70.03,20.97,59.0,77,40,13.87,scattered clouds
550,Cuxhaven,DE,53.87,8.69,69.8,73,20,10.29,few clouds
551,Petatlan,MX,17.52,-101.27,87.8,66,75,11.41,broken clouds
552,Sfantu Gheorghe,RO,45.87,25.78,68.0,81,0,1.32,clear sky
553,Chara,RU,56.91,118.26,50.61,71,0,2.37,clear sky
554,Vestmannaeyjar,IS,63.44,-20.27,53.6,76,0,13.87,clear sky
555,Nipawin,CA,53.37,-104.0,62.6,84,90,13.87,light rain
556,Jadu,LY,31.95,12.03,79.29,37,0,7.2,clear sky
557,Half Moon Bay,US,37.46,-122.43,84.0,88,20,10.29,few clouds
558,Waw,SS,7.7,28.0,73.27,92,87,2.48,overcast clouds
559,Eureka,US,40.8,-124.16,78.01,17,0,1.01,clear sky
560,Maarianhamina,AX,60.1,19.93,68.0,88,20,12.75,few clouds
561,Arroyo,ES,41.61,-4.8,75.0,35,67,8.05,broken clouds
562,Molteno,ZA,-31.4,26.36,41.95,60,0,0.94,clear sky
563,Acapulco,MX,16.86,-99.89,87.8,70,40,5.82,scattered clouds
564,Nakamura,JP,32.98,132.93,77.18,82,9,3.04,clear sky
565,Tapikan,PH,6.85,124.32,71.91,96,99,1.21,moderate rain
566,Ust-Kuyga,RU,70.02,135.6,36.55,92,100,4.81,overcast clouds
567,Qaqortoq,GL,60.72,-46.03,59.0,44,20,6.93,few clouds
568,Lenger,KZ,42.18,69.88,69.8,32,7,4.47,clear sky
569,Pundaguitan,PH,6.37,126.17,78.91,88,100,15.93,heavy intensity rain
570,Svetlaya,RU,46.54,138.33,58.42,71,10,8.34,clear sky
571,Kyren,RU,51.68,102.14,55.24,79,16,1.23,few clouds
572,Anshun,CN,26.25,105.93,65.1,98,98,6.8,overcast clouds
573,Tilichiki,RU,60.47,166.1,47.32,94,93,7.16,overcast clouds
574,Karimpur,IN,23.97,88.62,77.92,94,88,8.75,overcast clouds
575,Cap-Aux-Meules,CA,47.38,-61.86,64.4,72,90,19.46,light intensity shower rain
576,Hofn,IS,64.25,-15.21,55.4,43,0,17.22,clear sky
577,Darhan,MN,49.49,105.92,62.42,80,100,2.73,overcast clouds
578,Quibor,VE,9.93,-69.62,95.0,44,85,9.17,light rain
579,Bilma,NE,18.69,12.92,94.24,35,91,12.8,overcast clouds
580,Horta,PT,38.53,-28.63,73.4,69,75,4.7,broken clouds
581,Kalmunai,LK,7.42,81.82,78.91,83,27,10.65,scattered clouds
582,Fortuna,US,40.6,-124.16,79.0,71,0,3.0,clear sky
583,Pervomaysk,UA,48.04,30.85,73.83,61,77,9.89,broken clouds
584,Presque Isle,US,46.68,-68.02,66.2,77,90,5.14,overcast clouds
585,Svolvaer,NO,68.23,14.57,60.01,87,40,4.7,scattered clouds
586,Luanda,AO,-8.84,13.23,71.6,83,11,6.93,few clouds
587,Brynmawr,GB,51.8,-3.18,62.01,80,70,8.01,light rain
588,Krasyliv,UA,49.65,26.97,64.11,90,20,6.46,few clouds
589,Beira,MZ,-19.84,34.84,71.6,73,75,18.34,broken clouds
590,Dolores,AR,-36.31,-57.68,57.33,49,0,7.85,clear sky
591,Iskateley,RU,67.68,53.15,45.12,95,27,7.18,scattered clouds
592,Manacor,ES,39.57,3.21,84.2,83,10,8.05,clear sky
593,Sechura,PE,-5.56,-80.82,72.14,56,99,15.26,overcast clouds
594,Maanshan,CN,31.7,118.5,82.0,100,54,2.24,mist
595,San-Pedro,CI,4.75,-6.64,74.57,87,31,8.41,scattered clouds
596,Hobyo,SO,5.35,48.53,76.41,81,68,26.46,broken clouds
597,San Luis,AR,-33.3,-66.34,61.45,25,0,6.8,clear sky
598,Mancio Lima,BR,-7.61,-72.9,66.2,82,90,8.05,overcast clouds
599,Poso,ID,-1.4,120.75,75.61,73,0,6.76,clear sky
600,Malindi,KE,-3.22,40.12,77.0,78,20,8.05,few clouds
601,Sehithwa,BW,-20.47,22.72,64.22,29,0,8.23,clear sky
602,Pauini,BR,-7.71,-66.98,82.36,35,0,7.4,clear sky
603,Mudgee,AU,-32.59,149.59,42.8,93,75,12.75,broken clouds
604,Romeoville,US,41.65,-88.09,86.0,45,1,5.88,clear sky
605,Ballitoville,ZA,-29.54,31.21,51.8,87,5,1.12,clear sky
606,Vestmanna,FO,62.16,-7.17,53.6,87,97,16.11,overcast clouds
607,Demba,CD,-5.51,22.27,74.35,81,99,0.85,overcast clouds
608,Vilhena,BR,-12.74,-60.15,68.0,52,57,13.87,broken clouds
609,Kavaratti,IN,10.57,72.64,81.93,82,100,13.04,light rain
610,Padang,ID,-0.95,100.35,77.97,79,88,4.41,light rain
611,San Quintin,MX,30.48,-115.95,84.99,51,48,11.25,light rain
612,Wonthaggi,AU,-38.6,145.59,43.0,92,100,15.03,light rain
613,Houma,US,29.6,-90.72,93.0,48,40,6.93,scattered clouds
614,Varna,BG,43.22,27.92,73.4,69,0,4.7,clear sky
615,Rabo De Peixe,PT,37.8,-25.58,75.2,78,20,6.93,few clouds
616,Sioux Lookout,CA,50.1,-91.92,78.8,61,75,4.7,broken clouds
617,Mao,ES,39.89,4.27,80.6,83,20,2.24,few clouds
618,Guerrero Negro,MX,27.98,-114.06,97.18,35,16,25.08,few clouds
619,Kieta,PG,-6.22,155.63,77.77,78,24,3.18,few clouds
620,Owando,CG,-0.48,15.9,74.43,89,100,3.2,overcast clouds
621,Pacific Grove,US,36.62,-121.92,80.01,72,90,8.05,haze
622,Wollongong,AU,-34.43,150.88,48.99,60,0,11.99,clear sky
623,Miandrivazo,MG,-19.52,45.47,72.84,63,2,3.6,clear sky
624,Phan Thiet,VN,10.93,108.1,77.29,88,9,6.71,clear sky
625,Borovoy,RU,55.43,86.08,57.2,76,40,8.95,scattered clouds
626,Thenzawl,IN,23.32,92.75,67.8,100,100,1.81,overcast clouds
627,Narowal,PK,32.1,74.88,77.0,88,40,4.27,mist
628,Temiscaming,CA,46.72,-79.1,73.0,68,75,6.93,broken clouds
629,Murgab,TM,37.5,61.97,78.8,34,0,6.93,clear sky
630,Tucurui,BR,-3.77,-49.67,95.7,29,54,0.51,broken clouds
631,Ribeira Brava,PT,32.65,-17.07,75.0,88,75,9.17,shower rain
632,Sur,OM,22.57,59.53,84.99,64,100,11.95,overcast clouds
633,Djambala,CG,-2.54,14.75,78.22,62,100,4.14,light rain
634,Lundazi,ZM,-12.29,33.18,63.95,62,0,9.98,clear sky
635,Kizhinga,RU,51.85,109.91,55.76,83,59,1.77,broken clouds
636,Marsh Harbour,BS,26.54,-77.06,84.58,73,0,13.65,clear sky
637,Tessalit,ML,20.2,1.01,101.05,9,17,11.86,few clouds
638,Doha,QA,25.29,51.53,96.8,26,29,8.05,scattered clouds
639,Placido De Castro,BR,-10.34,-67.19,68.7,41,77,7.99,broken clouds
640,Quatre Cocos,MU,-20.21,57.76,71.6,68,40,9.17,scattered clouds
641,Poya,NC,-21.35,165.15,66.11,80,0,4.07,clear sky
642,Dalby,AU,-27.18,151.27,42.01,69,77,9.91,broken clouds
643,Zaysan,KZ,47.47,84.87,58.51,50,0,6.87,clear sky
644,Grakhovo,RU,56.05,51.97,55.4,87,90,6.71,overcast clouds
645,Tabuk,PH,17.42,121.44,73.92,86,61,2.15,broken clouds
646,Varberg,SE,57.11,12.25,71.01,89,86,17.0,light rain
647,Javanrud,IR,34.8,46.52,75.2,19,0,5.79,clear sky
648,Batagay-Alyta,RU,67.8,130.41,33.82,91,97,2.75,overcast clouds
649,Vanimo,PG,-2.67,141.3,77.45,86,26,4.83,light rain
650,Bambanglipuro,ID,-7.95,110.28,73.53,88,100,3.76,overcast clouds
651,Hami,CN,42.8,93.45,78.42,23,58,5.97,broken clouds
652,Ushumun,RU,52.78,126.53,52.2,95,0,2.15,clear sky
653,Sumbe,AO,-11.21,13.84,69.06,89,24,7.07,few clouds
654,Lasa,IT,46.62,10.7,68.0,77,40,3.36,scattered clouds
655,Asfi,MA,32.3,-9.24,74.84,68,0,20.07,clear sky
656,Nuuk,GL,64.18,-51.72,42.8,93,90,9.17,fog
657,Road Town,VG,18.42,-64.62,86.0,79,40,9.17,shower rain
658,Baheri,IN,28.78,79.5,79.12,80,45,8.86,scattered clouds
659,Smithers,CA,54.78,-127.17,62.6,77,75,8.05,broken clouds
660,Susanville,US,40.42,-120.65,84.0,12,1,4.7,haze
661,Gumdag,TM,39.21,54.59,90.55,17,0,18.99,clear sky
662,Kargopol,RU,61.51,38.95,56.89,94,0,1.72,clear sky
663,Manaus,BR,-3.1,-60.02,96.8,47,40,3.36,scattered clouds
664,Kinkala,CG,-4.36,14.76,82.4,61,7,9.17,clear sky
665,Aswan,EG,24.09,32.91,90.12,17,0,10.63,clear sky
666,Perth,AU,-31.93,115.83,55.99,66,99,8.05,overcast clouds
667,Epiniana,GR,39.14,21.61,66.0,71,0,1.01,clear sky
668,Chapais,CA,49.78,-74.85,64.4,42,1,8.05,clear sky
669,Anzio,IT,41.49,12.62,80.01,88,5,3.36,clear sky
670,Borzya,RU,50.38,116.52,60.73,87,100,0.58,light rain
671,Karatsu,JP,33.44,129.97,81.0,69,3,5.77,clear sky
672,Brae,GB,60.4,-1.35,59.0,93,75,3.36,broken clouds
673,Suntar,RU,62.14,117.63,42.03,75,19,3.42,few clouds
674,Katav-Ivanovsk,RU,54.75,58.2,49.87,95,90,2.86,light rain
675,Chabahar,IR,25.29,60.64,86.0,79,100,10.38,overcast clouds
676,San Ignacio,BZ,17.16,-89.07,93.99,59,40,6.93,scattered clouds
677,Northam,GB,51.03,-4.22,62.01,87,41,5.01,light rain
678,Unhel,IN,23.33,75.57,75.54,92,100,16.17,moderate rain
